lat,long,age,q_ihfc,q_ps,q_stein,FA,ps_z,stein_z,bathy
46.85,-124.1,9.7773581,38,151.3038218,163.1020483,-49.75493622,3594.406856,3741.310007,12
47.24,-124.19,9.8133631,35,151.0260017,162.8025646,-54.26169968,3596.420074,3743.409506,23
42.16,-120.34,8.7200031,742,160.214692,172.707762,52.84307098,3533.537798,3677.832275,1571
42.19,-120.33,8.7200031,180,160.214692,172.707762,52.84307098,3533.537798,3677.832275,1576
42.19,-120.34,8.7200031,140,160.214692,172.707762,52.84307098,3533.537798,3677.832275,1576
42.2,-120.35,8.7200031,98,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1582
42.22,-120.35,8.7200031,2861,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1640
42.22,-120.34,8.7200031,309,160.214692,172.707762,52.84307098,3533.537798,3677.832275,1640
42.17,-120.34,8.7200031,110,160.214692,172.707762,52.84307098,3533.537798,3677.832275,1564
42.22,-120.36,8.7200031,991,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1640
42.22,-120.36,8.7200031,117,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1640
42.19,-120.34,8.7200031,150,160.214692,172.707762,52.84307098,3533.537798,3677.832275,1576
42.19,-120.35,8.7200031,124,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1576
42.18,-120.35,8.7200031,124,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1575
42.18,-120.34,8.7200031,189,160.214692,172.707762,52.84307098,3533.537798,3677.832275,1575
42.22,-120.36,8.7200031,2882,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1640
42.21,-120.36,8.7200031,158,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1599
44.27,-120.81,9.8749847,66,150.5540502,162.2938117,-14.38903713,3599.857093,3746.993826,929
42.04,-120.3,18.00329,571,111.5025297,120.1971686,43.47267532,3985.05994,4148.705366,1481
42.21,-120.36,8.7200031,1895,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1599
42.24,-120.36,8.7200031,840,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1734
42.23,-120.37,8.7200031,531,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1691
42.02,-120.3,18.00329,90,111.5025297,120.1971686,43.47267532,3985.05994,4148.705366,1488
42.19,-120.38,8.7200031,76,160.214692,172.707762,-25.04924774,3533.537798,3677.832275,1576
45.43,-121.46,9.5483627,48,153.1074083,165.0462732,36.7011795,3581.514878,3727.865515,1157
45.61,-122,9.5370016,71,153.198577,165.1445509,-14.72300243,3580.871267,3727.194321,159
45.34,-121.36,9.5414743,62,153.1626658,165.1058395,7.478405952,3581.124693,3727.458608,872
43.96,-123.11,9.5827484,50,152.8324644,164.74989,-4.607794762,3583.460511,3729.894533,358
45.12,-120.85,9.68153,59,152.0507831,163.9072555,-11.03338528,3589.030498,3735.703233,600
44.6,-122.06,9.8749847,76,150.5540502,162.2938117,4.170080185,3599.857093,3746.993826,1242
44.6,-122.06,9.8749847,110,150.5540502,162.2938117,4.170080185,3599.857093,3746.993826,1242
45.44,-121.16,9.5483627,41,153.1074083,165.0462732,-5.653716087,3581.514878,3727.865515,440
45.54,-122.58,9.5407829,47,153.1682153,165.1118218,-35.54357529,3581.085522,3727.417758,66
45.66,-121.33,9.5560369,55,153.0459177,164.9799878,-35.03733826,3581.949407,3728.318668,380
45.25,-121.12,9.5008411,90,153.4898394,165.4585251,-43.98151779,3578.820205,3725.055357,334
42.41,-120.48,8.7200031,58,160.214692,172.707762,62.26567459,3533.537798,3677.832275,1333
45.69,-121.35,9.5560369,33,153.0459177,164.9799878,-35.03733826,3581.949407,3728.318668,212
45.18,-121.07,9.5008411,95,153.4898394,165.4585251,-43.98151779,3578.820205,3725.055357,370
45.84,-119.67,9.544672,112,153.137007,165.0781799,-49.07820129,3581.30584,3727.647519,370
45.32,-122.87,9.5414743,47,153.1626658,165.1058395,-21.8296566,3581.124693,3727.458608,310
45.63,-121.36,9.5370016,65,153.198577,165.1445509,-35.03733826,3580.871267,3727.194321,419
44.78,-121.03,9.8749847,69,150.5540502,162.2938117,-27.58519554,3599.857093,3746.993826,594
45.43,-120.93,9.5483627,60,153.1074083,165.0462732,5.415047646,3581.514878,3727.865515,708
42.06,-122.65,8.7200031,52,160.214692,172.707762,18.56301689,3533.537798,3677.832275,1284
45.9,-119.22,9.5405912,41,153.1697542,165.1134806,-48.73138428,3581.074661,3727.406432,574
45.6,-121.14,9.5370016,46,153.198577,165.1445509,-38.12046432,3580.871267,3727.194321,38
45.36,-121.28,9.5483627,94,153.1074083,165.0462732,7.478405952,3581.514878,3727.865515,771
45.38,-122.59,9.5483627,33,153.1074083,165.0462732,-17.0412426,3581.514878,3727.865515,19
45.6,-119.6,9.5370016,58,153.198577,165.1445509,-43.9274559,3580.871267,3727.194321,299
45.65,-121.47,9.5370016,41,153.198577,165.1445509,-36.9323616,3580.871267,3727.194321,619
45.7,-123.13,9.5560369,41,153.0459177,164.9799878,-17.0556736,3581.949407,3728.318668,363
42.19,-122.64,8.7200031,31,160.214692,172.707762,-25.3947506,3533.537798,3677.832275,594
45.7,-121.35,9.5560369,77,153.0459177,164.9799878,-35.03733826,3581.949407,3728.318668,20
42.48,-123.4,8.1746902,33,165.4721872,178.3752212,-10.87535667,3500.69953,3643.586653,351
45.61,-121.23,9.5370016,71,153.198577,165.1445509,-26.10076523,3580.871267,3727.194321,266
45.91,-119.44,9.5405912,100,153.1697542,165.1134806,-46.53363037,3581.074661,3727.406432,624
45.18,-121.2,9.5008411,62,153.4898394,165.4585251,-32.00087738,3578.820205,3725.055357,537
42.32,-122.81,8.7200031,46,160.214692,172.707762,-25.34969711,3533.537798,3677.832275,485
45.6,-121.64,9.5370016,83,153.198577,165.1445509,-1.359764218,3580.871267,3727.194321,323
45.53,-122.43,9.5407829,48,153.1682153,165.1118218,-37.79445267,3581.085522,3727.417758,56
42.53,-122.64,8.7200031,49,160.214692,172.707762,-20.12730026,3533.537798,3677.832275,846
42.8,-123.85,8.0320463,29,166.9350599,179.9521644,66.0606308,3491.930276,3634.441573,791
45.38,-122.02,9.5483627,77,153.1074083,165.0462732,0.693728268,3581.514878,3727.865515,382
45.72,-119.02,9.5560369,66,153.0459177,164.9799878,-48.98023987,3581.949407,3728.318668,488
45.68,-121.31,9.5560369,41,153.0459177,164.9799878,-35.03733826,3581.949407,3728.318668,206
42.49,-122.95,8.7200031,33,160.214692,172.707762,-0.228094846,3533.537798,3677.832275,395
42.5,-122.98,8.7200031,33,160.214692,172.707762,-0.228094846,3533.537798,3677.832275,401
45.39,-122.36,9.5483627,41,153.1074083,165.0462732,-47.45264053,3581.514878,3727.865515,163
42.86,-123.38,8.5052891,33,162.2243785,174.8741578,15.85508823,3520.734008,3664.479751,1066
44.87,-122.71,9.8163719,43,151.0028545,162.7776125,-25.45111656,3596.588144,3743.584779,303
45.77,-119.12,9.544672,71,153.137007,165.0781799,-49.50117111,3581.30584,3727.647519,611
45.43,-121.29,9.5483627,65,153.1074083,165.0462732,3.614021301,3581.514878,3727.865515,690
45.54,-122.76,9.5407829,35,153.1682153,165.1118218,-31.97237396,3581.085522,3727.417758,299
45.35,-121.13,9.5483627,54,153.1074083,165.0462732,3.143903971,3581.514878,3727.865515,764
45.35,-121.13,9.5483627,54,153.1074083,165.0462732,3.143903971,3581.514878,3727.865515,764
45.32,-121.1,9.5414743,41,153.1626658,165.1058395,3.143903971,3581.124693,3727.458608,814
45.69,-121.38,9.5560369,47,153.0459177,164.9799878,-35.03733826,3581.949407,3728.318668,91
42.39,-122.98,8.7200031,39,160.214692,172.707762,-22.07032013,3533.537798,3677.832275,451
45.36,-120.15,9.5483627,54,153.1074083,165.0462732,6.186288834,3581.514878,3727.865515,445
44.05,-122.88,9.8100004,31,151.051884,162.8304652,-28.59353065,3596.232206,3743.213586,202
43.8,-122.42,9.5827484,40,152.8324644,164.74989,-18.92689514,3583.460511,3729.894533,720
44.78,-121.98,9.8749847,763,150.5540502,162.2938117,-7.28012085,3599.857093,3746.993826,707
44.78,-121.97,9.8749847,430,150.5540502,162.2938117,18.00877953,3599.857093,3746.993826,706
44.78,-121.97,9.8749847,1393,150.5540502,162.2938117,18.00877953,3599.857093,3746.993826,706
44.78,-121.97,9.8749847,404,150.5540502,162.2938117,18.00877953,3599.857093,3746.993826,706
43.92,-120.82,9.8749847,75,150.5540502,162.2938117,18.00718498,3599.857093,3746.993826,1290
43.69,-120.48,9.5827484,75,152.8324644,164.74989,13.50566578,3583.460511,3729.894533,1544
43.69,-120.48,9.5827484,83,152.8324644,164.74989,13.50566578,3583.460511,3729.894533,1544
43.69,-120.48,9.5827484,96,152.8324644,164.74989,13.50566578,3583.460511,3729.894533,1544
43.63,-120.46,9.5827484,79,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.62,-120.47,9.5827484,79,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.63,-120.46,9.5827484,66,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.63,-120.46,9.5827484,96,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.63,-120.46,9.5827484,75,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.78,-120.62,9.5827484,79,152.8324644,164.74989,21.04315186,3583.460511,3729.894533,1450
43.78,-120.62,9.5827484,83,152.8324644,164.74989,21.04315186,3583.460511,3729.894533,1450
43.62,-120.47,9.5827484,83,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.62,-120.47,9.5827484,87,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.62,-120.47,9.5827484,75,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.62,-120.47,9.5827484,83,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.62,-120.47,9.5827484,83,152.8324644,164.74989,26.71540642,3583.460511,3729.894533,1540
43.73,-121.36,9.5827484,100,152.8324644,164.74989,46.96601105,3583.460511,3729.894533,1521
43.73,-121.36,9.5827484,100,152.8324644,164.74989,46.96601105,3583.460511,3729.894533,1521
43.75,-120.94,9.5827484,58,152.8324644,164.74989,18.63326263,3583.460511,3729.894533,1492
43.75,-120.94,9.5827484,96,152.8324644,164.74989,18.63326263,3583.460511,3729.894533,1492
43.81,-120.99,9.5827484,96,152.8324644,164.74989,17.47746277,3583.460511,3729.894533,1401
44.17,-122.29,9.8749847,63,150.5540502,162.2938117,-44.25658798,3599.857093,3746.993826,498
44.45,-122.8,9.8749847,30,150.5540502,162.2938117,-18.78920174,3599.857093,3746.993826,158
44.61,-122.77,9.8749847,49,150.5540502,162.2938117,-47.05020523,3599.857093,3746.993826,178
44.54,-123.29,9.8749847,33,150.5540502,162.2938117,3.785244703,3599.857093,3746.993826,93
44.83,-122.25,9.8749847,51,150.5540502,162.2938117,19.43668938,3599.857093,3746.993826,772
44.95,-122.17,9.831625,97,150.8856737,162.6512943,10.53539467,3597.439776,3744.47291,686
44.95,-122.17,9.831625,97,150.8856737,162.6512943,10.53539467,3597.439776,3744.47291,686
45.04,-121,9.831625,71,150.8856737,162.6512943,-7.069908142,3597.439776,3744.47291,928
43.8,-122.42,9.5827484,45,152.8324644,164.74989,-18.92689514,3583.460511,3729.894533,720
43.8,-122.42,9.5827484,39,152.8324644,164.74989,-18.92689514,3583.460511,3729.894533,720
44.86,-122.88,9.8163719,39,151.0028545,162.7776125,-24.73096466,3596.588144,3743.584779,120
44.06,-122.79,9.8100004,40,151.051884,162.8304652,-3.079018116,3596.232206,3743.213586,184
44.15,-122.25,9.8749847,68,150.5540502,162.2938117,-44.25658798,3599.857093,3746.993826,377
44.15,-122.25,9.8749847,68,150.5540502,162.2938117,-44.25658798,3599.857093,3746.993826,377
44.8,-124.06,9.8749847,32,150.5540502,162.2938117,42.11965942,3599.857093,3746.993826,88
44.8,-124.07,9.8749847,29,150.5540502,162.2938117,42.11965942,3599.857093,3746.993826,29
44.04,-122.84,9.8100004,44,151.051884,162.8304652,-28.59353065,3596.232206,3743.213586,289
43.93,-122.91,9.5827484,36,152.8324644,164.74989,-33.40747833,3583.460511,3729.894533,234
44.8,-122.41,9.8749847,31,150.5540502,162.2938117,-13.0209713,3599.857093,3746.993826,410
44.81,-122.41,9.8749847,32,150.5540502,162.2938117,19.77963066,3599.857093,3746.993826,340
44.39,-121.99,9.8749847,33,150.5540502,162.2938117,7.945203781,3599.857093,3746.993826,1013
44.39,-121.99,9.8749847,148,150.5540502,162.2938117,7.945203781,3599.857093,3746.993826,1013
44.54,-121.96,9.8749847,94,150.5540502,162.2938117,43.89864349,3599.857093,3746.993826,1255
43.76,-122.43,9.5827484,41,152.8324644,164.74989,-18.92689514,3583.460511,3729.894533,537
44.22,-120.99,9.8749847,176,150.5540502,162.2938117,14.129426,3599.857093,3746.993826,1045
44.73,-122.18,9.8749847,50,150.5540502,162.2938117,-8.436624527,3599.857093,3746.993826,563
44.77,-122.56,9.8749847,59,150.5540502,162.2938117,-47.82718277,3599.857093,3746.993826,229
44.89,-122.71,9.8163719,47,151.0028545,162.7776125,-25.45111656,3596.588144,3743.584779,302
44.89,-122.71,9.8163719,47,151.0028545,162.7776125,-25.45111656,3596.588144,3743.584779,302
44.61,-123.3,9.8749847,48,150.5540502,162.2938117,34.0663414,3599.857093,3746.993826,232
44.59,-120.92,9.8749847,84,150.5540502,162.2938117,31.81876373,3599.857093,3746.993826,1019
44.04,-122.93,9.8100004,42,151.051884,162.8304652,-36.86870193,3596.232206,3743.213586,167
43.95,-122.9,9.5827484,43,152.8324644,164.74989,-36.44744873,3583.460511,3729.894533,208
43.91,-121.36,9.8749847,25,150.5540502,162.2938117,14.33618832,3599.857093,3746.993826,1372
44.49,-122.85,9.8749847,45,150.5540502,162.2938117,-21.49716759,3599.857093,3746.993826,180
44.24,-120.97,9.8749847,103,150.5540502,162.2938117,-22.19685745,3599.857093,3746.993826,972
44.24,-120.97,9.8749847,103,150.5540502,162.2938117,-22.19685745,3599.857093,3746.993826,972
44.19,-121.05,9.8749847,207,150.5540502,162.2938117,-2.924230576,3599.857093,3746.993826,1003
45.08,-120.96,9.68153,70,152.0507831,163.9072555,-15.76592445,3589.030498,3735.703233,808
44.49,-122.86,9.8749847,54,150.5540502,162.2938117,-21.49716759,3599.857093,3746.993826,228
45.01,-122.66,9.831625,40,150.8856737,162.6512943,-18.38495636,3597.439776,3744.47291,292
45.01,-122.66,9.831625,40,150.8856737,162.6512943,-18.38495636,3597.439776,3744.47291,292
44.81,-120.73,9.8749847,61,150.5540502,162.2938117,-2.756901264,3599.857093,3746.993826,736
44.43,-122.72,9.8749847,53,150.5540502,162.2938117,-41.92197037,3599.857093,3746.993826,391
44.4,-122.65,9.8749847,50,150.5540502,162.2938117,-30.71356201,3599.857093,3746.993826,242
44.33,-122.99,9.8749847,39,150.5540502,162.2938117,-4.155235291,3599.857093,3746.993826,263
45.01,-123.51,9.831625,30,150.8856737,162.6512943,96.51564789,3597.439776,3744.47291,283
43.8,-123.88,9.5827484,25,152.8324644,164.74989,32.81764984,3583.460511,3729.894533,57
44.58,-122.84,9.8749847,30,150.5540502,162.2938117,-40.40718079,3599.857093,3746.993826,109
44.98,-122.65,9.831625,41,150.8856737,162.6512943,-18.38495636,3597.439776,3744.47291,222
44.19,-123.83,9.8100004,29,151.051884,162.8304652,48.94464111,3596.232206,3743.213586,239
44.71,-123.03,9.8749847,41,150.5540502,162.2938117,-14.42333031,3599.857093,3746.993826,66
44.71,-123.03,9.8749847,41,150.5540502,162.2938117,-14.42333031,3599.857093,3746.993826,66
43.67,-122.45,9.5827484,53,152.8324644,164.74989,-20.92564011,3583.460511,3729.894533,714
43.96,-122.84,9.5827484,45,152.8324644,164.74989,-36.44744873,3583.460511,3729.894533,183
45.03,-121.96,9.831625,239,150.8856737,162.6512943,2.68540144,3597.439776,3744.47291,736
44.78,-121.95,9.8749847,114,150.5540502,162.2938117,18.00877953,3599.857093,3746.993826,743
44.78,-121.95,9.8749847,135,150.5540502,162.2938117,18.00877953,3599.857093,3746.993826,743
44.78,-122.04,9.8749847,89,150.5540502,162.2938117,-7.28012085,3599.857093,3746.993826,693
44.83,-121.88,9.8749847,50,150.5540502,162.2938117,17.64155388,3599.857093,3746.993826,1107
45.02,-122.01,9.831625,279,150.8856737,162.6512943,-2.388395548,3597.439776,3744.47291,652
45,-122.06,9.831625,106,150.8856737,162.6512943,-2.388395548,3597.439776,3744.47291,554
44.2,-122.05,9.8749847,153,150.5540502,162.2938117,-29.06661987,3599.857093,3746.993826,747
44.15,-122.08,9.8749847,111,150.5540502,162.2938117,-29.06661987,3599.857093,3746.993826,820
44.72,-121.91,9.8749847,101,150.5540502,162.2938117,18.00877953,3599.857093,3746.993826,1384
43.95,-122.03,9.5827484,41,152.8324644,164.74989,15.65432167,3583.460511,3729.894533,905
43.72,-122.33,9.5827484,99,152.8324644,164.74989,-40.80078506,3583.460511,3729.894533,583
43.64,-122.19,9.5827484,102,152.8324644,164.74989,57.15774536,3583.460511,3729.894533,1004
44.07,-122.02,9.8749847,139,150.5540502,162.2938117,21.14157104,3599.857093,3746.993826,868
44.63,-121.94,9.8749847,105,150.5540502,162.2938117,8.348934174,3599.857093,3746.993826,767
44.02,-122.16,9.8749847,92,150.5540502,162.2938117,20.24207687,3599.857093,3746.993826,843
44.02,-122.16,9.8749847,92,150.5540502,162.2938117,20.24207687,3599.857093,3746.993826,843
44.45,-122.83,9.8749847,31,150.5540502,162.2938117,-18.78920174,3599.857093,3746.993826,329
44.62,-122.72,9.8749847,35,150.5540502,162.2938117,-47.05020523,3599.857093,3746.993826,212
44.62,-122.72,9.8749847,35,150.5540502,162.2938117,-47.05020523,3599.857093,3746.993826,212
44.61,-121.11,9.8749847,69,150.5540502,162.2938117,-18.73780632,3599.857093,3746.993826,717
44.16,-122.24,9.8749847,69,150.5540502,162.2938117,-44.25658798,3599.857093,3746.993826,406
44.47,-122.91,9.8749847,39,150.5540502,162.2938117,-28.75799561,3599.857093,3746.993826,374
45.05,-122.62,9.831625,44,150.8856737,162.6512943,-27.00218582,3597.439776,3744.47291,316
45.05,-122.62,9.831625,45,150.8856737,162.6512943,-27.00218582,3597.439776,3744.47291,316
44.44,-122.99,9.8749847,37,150.5540502,162.2938117,-14.83332443,3599.857093,3746.993826,225
44.3,-122.12,9.8749847,110,150.5540502,162.2938117,2.031518221,3599.857093,3746.993826,1038
46.85,-122.26,9.7773581,20,151.3038218,163.1020483,-22.03737259,3594.406856,3741.310007,383
46.31,-119.76,9.5389538,53,153.1828997,165.1276512,-19.65294266,3580.981887,3727.309682,1130
46.31,-119.76,9.5389538,98,153.1828997,165.1276512,-19.65294266,3580.981887,3727.309682,1130
46.63,-123.23,9.7773581,41,151.3038218,163.1020483,14.08168125,3594.406856,3741.310007,111
46.52,-122.46,9.6252508,34,152.4946585,164.385743,-11.95248985,3585.860591,3732.397473,210
46.89,-120.39,9.7773581,45,151.3038218,163.1020483,-19.43986511,3594.406856,3741.310007,785
46.61,-119.12,9.7773581,76,151.3038218,163.1020483,-43.87971115,3594.406856,3741.310007,1383
46.37,-119.29,9.543684,54,153.1449335,165.0867244,-41.72725677,3581.249874,3727.589154,1262
46.36,-119.27,9.543684,63,153.1449335,165.0867244,-41.72725677,3581.249874,3727.589154,1165
46.36,-119.27,9.543684,66,153.1449335,165.0867244,-41.72725677,3581.249874,3727.589154,1165
46.43,-119.28,9.543684,59,153.1449335,165.0867244,-41.72725677,3581.249874,3727.589154,1139
46.44,-119.4,9.543684,65,153.1449335,165.0867244,-41.3298378,3581.249874,3727.589154,963
45.86,-120.67,9.5405912,48,153.1697542,165.1134806,21.4060936,3581.074661,3727.406432,473
47.07,-122.22,9.7773581,17,151.3038218,163.1020483,-37.03865433,3594.406856,3741.310007,204
46.55,-122.31,9.6252508,26,152.4946585,164.385743,-31.763731,3585.860591,3732.397473,331
46.78,-122.26,9.7773581,33,151.3038218,163.1020483,21.3035717,3594.406856,3741.310007,503
45.71,-121.46,9.5560369,56,153.0459177,164.9799878,-36.9323616,3581.949407,3728.318668,25
45.71,-121.31,9.5560369,53,153.0459177,164.9799878,-35.03733826,3581.949407,3728.318668,164
46.6,-120.35,9.7773581,76,151.3038218,163.1020483,-33.21891403,3594.406856,3741.310007,1547
46.52,-120.01,9.6252508,52,152.4946585,164.385743,8.464323997,3585.860591,3732.397473,1060
46.42,-120.12,9.543684,69,153.1449335,165.0867244,-47.70885086,3581.249874,3727.589154,1177
46.42,-120.12,9.543684,78,153.1449335,165.0867244,-47.70885086,3581.249874,3727.589154,1177
46.48,-120.26,9.6252508,51,152.4946585,164.385743,-39.64412308,3585.860591,3732.397473,1080
48.43,-119.52,9.7773581,53,151.3038218,163.1020483,-36.44062424,3594.406856,3741.310007,1807
46.78,-120.67,9.7773581,58,151.3038218,163.1020483,-41.03712845,3594.406856,3741.310007,1303
46.55,-120.67,9.6252508,50,152.4946585,164.385743,-48.50888443,3585.860591,3732.397473,1247
46.55,-120.67,9.6252508,94,152.4946585,164.385743,-48.50888443,3585.860591,3732.397473,1247
46.53,-120.2,9.6252508,65,152.4946585,164.385743,-15.43357468,3585.860591,3732.397473,959
46.27,-119.45,9.5389538,293,153.1828997,165.1276512,-21.49023819,3580.981887,3727.309682,988
45.73,-121.8,9.5560369,265,153.0459177,164.9799878,-33.91680908,3581.949407,3728.318668,139
