long,lat,FA,age,q_ihfc,q_ps,q_stein,ps_z,stein_z,bathy
-128.1000029619995,46.73333426799978,-11.43448543548584,2.524508253229567,80.29024322535864,297.76404912721557,320.9828129343718,3056.104541449377,4926.196801027832,-2724.4965214406684
-128.1000029619995,46.85000093699978,-7.844744682312012,2.5107100852788014,87.81346653417253,298.58114244915623,321.8636207876877,3054.582712899215,4900.83777329705,-2721.3999172960303
-128.1000029619995,46.966667605999774,-10.475403785705566,2.4969119173280356,95.33668984298642,299.4049994490825,322.75171973068336,3053.0566967976106,4875.61772985659,-2726.0998923840702
-127.98333629299952,45.10000090199982,-7.423428535461426,3.9005593926581996,122.59634482017073,239.55057155485505,258.23001978611256,3191.244186666788,8153.242705113747,-2836.69942497611
-127.98333629299952,45.21666757099982,-7.396086692810059,3.8298875708618816,115.65664873543102,241.75064775303582,260.601651448269,3184.953449097514,7953.834163986448,-2842.6993646560923
-127.98333629299952,45.33333423999981,-5.789030075073242,3.759215749065569,108.71695265069174,244.0124768399331,263.03985130757746,3178.604398203056,7758.0716125282515,-2853.0994587680207
-127.98333629299952,45.45000090899981,-13.828804969787598,3.688543927269247,101.77725656595159,246.33900280214377,265.54779291404105,3172.1953816343002,7565.955050739116,-2879.8980212322977
-127.98333629299952,45.56666757799981,-6.808950424194336,3.618153614704762,95.06211397661802,248.72369344357253,268.1184347101467,3165.7505672557354,7378.227986554415,-2886.600284127954
-127.98333629299952,45.683334246999806,-5.85457706451416,3.5478300783368537,88.40023723669685,251.1766439034834,270.7626590243938,3159.248954945144,7194.290866634365,-2873.7999227840237
-127.98333629299952,45.8000009159998,-8.337236404418945,3.4775065419689453,81.73836049677567,253.70362998714756,273.48669204234216,3152.6825808853764,7013.9638885444365,-2865.200568255909
-127.98333629299952,45.9166675849998,-10.443933486938477,3.4071830056010364,75.07648375685449,256.3084525106815,276.2946309565578,3146.049470386074,6837.247052284627,-2852.0
-127.98333629299952,46.0333342539998,-7.388973236083984,3.336859469233128,68.4146070169333,258.9951911976243,279.19087361540903,3139.347546316601,6664.14035785494,-2832.400205231981
-127.98333629299952,46.150000922999794,-8.150397300720215,3.2665359328652195,61.75273027701213,261.76823155701936,282.18014749702155,3132.574621508,6494.643805255372,-2814.0991307681684
